year,filename,area,port,species,landings_lb,revenues_usd
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sheephead, California.....................................................","7,105","$28,172 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Shark, thresher..................................................................","10,484","$14,834 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, king............................................................................","1,941","$12,995 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, blackgill............................................................","4,730","$12,224 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, bocaccio..........................................................","4,044","$10,057 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Shark, soupfin...................................................................","7,413","$8,454 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, blue....................................................................","2,110","$8,407 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Ray, bat...............................................................................","8,131","$7,361 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Prawn, spot........................................................................",578,"$7,359 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, gopher...............................................................",909,"$7,134 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Salmon, Chinook...............................................................",630,"$6,534 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Shark, Pacific angel.........................................................","5,749","$6,166 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Whitefish, ocean...............................................................","2,169","$4,560 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Clam, unspecified.............................................................",224,"$4,480 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Tuna, albacore..................................................................","1,528","$4,248 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Bass, giant sea.................................................................",817,"$3,778 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, black-and-yellow...........................................",429,"$3,416 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Opah....................................................................................,"2,173","$3,162 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, yellowtail..........................................................",812,"$3,014 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, treefish.............................................................",355,"$2,885 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Bonito, Pacific...................................................................","1,097","$2,880 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, kelp....................................................................",374,"$2,615 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Croaker, white....................................................................","4,614","$2,500 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, greenspotted...................................................",984,"$2,408 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, canary...............................................................",831,"$2,186 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Shark, shortfin mako........................................................","1,409","$2,084 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Mackerel, unspecified.....................................................",626,"$1,842 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, group red..........................................................",523,"$1,832 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sole, unspecified..............................................................","1,396","$1,760 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Halibut, unspecified.........................................................",351,"$1,704 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sea cucumber, unspecified...........................................",592,"$1,659 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sole, fantail........................................................................",614,"$1,530 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Sanddab..............................................................................,540,"$1,509 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Snail, top.............................................................................",573,"$1,395 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, bank...................................................................",501,"$1,289 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, starry.................................................................",499,"$1,288 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Lizardfish, California........................................................","1,670","$1,099 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Skate, longnose................................................................","1,311","$1,047 "
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Spiders, sea.......................................................................",307,$998 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Shark, unspecified...........................................................","4,210",$987 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Splittail................................................................................,601,$902 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Shark, leopard...................................................................",813,$838 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crustacean, unspecified................................................",415,$810 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sea urchin, purple............................................................",389,$770 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, southern kelp..........................................................",146,$587 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Invertebrate Unspecified................................................,141,$423 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Limpet, keyhole.................................................................",140,$411 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Squid, market.....................................................................",364,$364 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, speckled...........................................................",154,$363 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Octopus, unspecified......................................................",94,$304 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,Grenadier............................................................................,727,$282 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sole, rock............................................................................",138,$270 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Rockfish, brown................................................................",74,$248 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Fish, unspecified..............................................................",378,$236 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Crab, claws........................................................................",215,$215 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Surfperch, rainbow...........................................................",39,$197 
2017,Table 19PUB.pdf,Santa Barbara,SANTA BARBARA HARBOR,"Sole, sand..........................................................................",101,$186 
